snappt_property_id_c,reverse_etl_id_c,name,fraud_detection_enabled_c,fraud_detection_start_date_c,fraud_detection_updated_date_c,income_verification_enabled_c,income_verification_start_date_c,income_verification_updated_date_c,id_verification_enabled_c,id_verification_start_date_c,id_verification_updated_date_c,idv_only_enabled_c,idv_only_start_date_c,idv_only_updated_date_c,connected_payroll_enabled_c,connected_payroll_start_date_c,connected_payroll_updated_date_c,bank_linking_enabled_c,bank_linking_start_date_c,bank_linking_updated_date_c,verification_of_rent_enabled_c,vor_start_date_c,vor_updated_date_c
d5b29011-3149-4bf7-b0f5-54e591ba241f,d5b29011-3149-4bf7-b0f5-54e591ba241f,Manor at Chestnut Hill - Other,True,2025-11-13 16:55:36,,False,,,False,,,False,,,False,,,False,,,False,,
530afad7-d9c0-4a51-ba34-6d65c7d3f271,530afad7-d9c0-4a51-ba34-6d65c7d3f271,Mardene 800145,True,2025-11-12 07:28:41,,True,2025-11-12 07:28:42,2025-11-12 07:28:42,False,,,False,,,False,,,False,,,False,,
28d92329-b9ca-4194-97db-62ff0f3c1aae,28d92329-b9ca-4194-97db-62ff0f3c1aae,Marion Manor - 124 8th Ave SW 7f0befc0-fec5-4943-9398-6d1963ceb8ae,True,2025-09-10 18:27:55,,True,2025-09-10 18:27:55,2025-09-10 18:27:55,False,,,False,,,False,,,False,,,False,,
6e6b155d-f7ff-4289-9d61-5913624db3dd,6e6b155d-f7ff-4289-9d61-5913624db3dd,Market 32029,True,2025-11-14 00:37:55,,True,2025-11-14 00:37:56,2025-11-14 00:37:56,False,,,False,,,False,,,False,,,False,,
c8d67f92-18bf-4d4a-89ed-6b7dd658d0be,c8d67f92-18bf-4d4a-89ed-6b7dd658d0be,Marlboro Equities LLC 761999,True,2025-11-06 21:48:29,,True,2025-11-06 21:48:30,2025-11-06 21:48:30,False,,,False,,,False,,,False,,,False,,
a638d758-3ee6-4e1f-83b6-0e07aa1c1f19,a638d758-3ee6-4e1f-83b6-0e07aa1c1f19,Martin Street Triplex 211449,True,2025-10-01 19:08:06,,True,2025-10-01 19:08:06,2025-10-01 19:08:06,False,,,False,,,False,,,False,,,False,,
251b363f-e198-4445-a27f-ac25f740be70,251b363f-e198-4445-a27f-ac25f740be70,Mason Yards 3426 10B 752304,True,2025-10-09 14:46:50,,True,2025-10-09 14:46:50,2025-10-09 14:46:50,False,,,False,,,False,,,False,,,False,,
89eff2e1-87b5-4c18-bef8-0b8fdc0b066d,89eff2e1-87b5-4c18-bef8-0b8fdc0b066d,McSwain Commons 49578,True,2025-10-24 21:29:19,,True,2025-10-24 21:29:19,2025-10-24 21:29:19,False,,,False,,,False,,,False,,,False,,
ca2fb1f9-d5fa-47bb-b3ab-49099e832cf5,ca2fb1f9-d5fa-47bb-b3ab-49099e832cf5,Meadowglade,True,2025-11-08 21:40:11,,False,,,False,,,False,,,False,,,False,,,False,,
ce7bcc88-960c-4de3-a83a-643713ea5d75,ce7bcc88-960c-4de3-a83a-643713ea5d75,Mega 500 Corp 0b8170f6-557e-497a-acb3-629b3ac97ab6,True,2025-09-18 03:41:46,,True,2025-09-18 03:41:46,2025-09-18 03:41:46,False,,,False,,,False,,,False,,,False,,
50bc5ea5-d872-4a47-80a9-da3a26d5d124,50bc5ea5-d872-4a47-80a9-da3a26d5d124,Mega 500 Corp 12282629-3ea1-41a1-a5b0-b912496b5c44,True,2025-09-18 03:35:18,,True,2025-09-18 03:35:18,2025-09-18 03:35:18,False,,,False,,,False,,,False,,,False,,
ab693209-538b-47a2-a413-1c531d9f80e7,ab693209-538b-47a2-a413-1c531d9f80e7,Meridian West Apartments - Guarantor,True,2025-10-07 22:40:58,,False,,,False,,,False,,,False,,,False,,,False,,
77b3eedb-bcef-4504-a2a7-f5fca9f037bf,77b3eedb-bcef-4504-a2a7-f5fca9f037bf,Metcalf 1732,True,2025-10-12 19:28:32,,True,2025-10-12 19:28:33,2025-10-12 19:28:33,False,,,False,,,False,,,False,,,False,,
e23bdaf0-45a5-4ca7-a0a2-3d51ea9e032c,e23bdaf0-45a5-4ca7-a0a2-3d51ea9e032c,Midtown Oaks 6 612589,True,2025-10-13 21:17:30,,True,2025-10-13 21:17:30,2025-10-13 21:17:30,False,,,False,,,False,,,False,,,False,,
901b0b58-bc0a-4d34-8eec-6812d39dece2,901b0b58-bc0a-4d34-8eec-6812d39dece2,Miga Townhomes 319052,True,2025-09-25 19:52:36,,True,2025-09-25 19:52:37,2025-09-25 19:52:37,False,,,False,,,False,,,False,,,False,,
91b15da7-7f77-44db-9916-eef5531d3c1a,91b15da7-7f77-44db-9916-eef5531d3c1a,Milcrest Commons 763653,True,2025-10-20 19:10:47,,True,2025-10-20 19:10:47,2025-10-20 19:10:47,False,,,False,,,False,,,False,,,False,,
e9b579f0-63f7-4079-9c68-4425610cffb3,e9b579f0-63f7-4079-9c68-4425610cffb3,Miller grove 797975,True,2025-11-03 18:12:20,,True,2025-11-03 18:12:21,2025-11-03 18:12:21,False,,,False,,,False,,,False,,,False,,
785e1fdc-60bd-466f-90d0-4c8ba7544500,785e1fdc-60bd-466f-90d0-4c8ba7544500,Millers Junction 55418,True,2025-10-04 02:17:05,,True,2025-10-04 02:17:05,2025-10-04 02:17:05,False,,,False,,,False,,,False,,,False,,
f7ec8628-de6b-4782-8171-3c65827b5c1a,f7ec8628-de6b-4782-8171-3c65827b5c1a,Mine 800391,True,2025-11-14 12:57:55,,True,2025-11-14 12:57:55,2025-11-14 12:57:55,False,,,False,,,False,,,False,,,False,,
9ca08c66-e02e-4ece-875b-2f71d2de07a5,9ca08c66-e02e-4ece-875b-2f71d2de07a5,Mine 801843,False,,,False,,,False,,,False,,,False,,,False,,,False,,
d7949995-c0f5-4c26-9e13-89877fef89c6,d7949995-c0f5-4c26-9e13-89877fef89c6,Miranova Suite 720 727132,True,2025-09-27 09:18:26,,True,2025-09-27 09:18:26,2025-09-27 09:18:26,False,,,False,,,False,,,False,,,False,,
7aa6a91c-6994-4eb9-b63a-d4a7633fd346,7aa6a91c-6994-4eb9-b63a-d4a7633fd346,Mohawk Apartments 140097,True,2025-11-04 20:44:14,,True,2025-11-04 20:44:15,2025-11-04 20:44:15,False,,,False,,,False,,,False,,,False,,
46cff3d7-4a60-41a3-9e77-f1ddceab9572,46cff3d7-4a60-41a3-9e77-f1ddceab9572,Moline House 1424 8da196c2-f7e8-4b5c-a672-72b735315da6,True,2025-09-13 04:13:45,,True,2025-09-13 04:13:45,2025-09-13 04:13:45,False,,,False,,,False,,,False,,,False,,
fc82d88b-fc20-49a3-999f-e1940079e40c,fc82d88b-fc20-49a3-999f-e1940079e40c,Montgomery crossing 800944,True,2025-11-17 02:02:33,,True,2025-11-17 02:02:34,2025-11-17 02:02:34,False,,,False,,,False,,,False,,,False,,
177fb395-6207-4e80-b4e4-29b7ad153020,177fb395-6207-4e80-b4e4-29b7ad153020,Morgantown rd 609962,True,2025-11-12 13:03:49,,True,2025-11-12 13:03:49,2025-11-12 13:03:49,False,,,False,,,False,,,False,,,False,,
5df4e4b9-9cd9-4218-b4b3-1b3438c43fa9,5df4e4b9-9cd9-4218-b4b3-1b3438c43fa9,Mountain View Estates 47705,True,2025-11-02 03:12:59,,True,2025-11-02 03:12:59,2025-11-02 03:12:59,False,,,False,,,False,,,False,,,False,,
dc607b23-13c6-4e46-8b4b-f145828c86c2,dc607b23-13c6-4e46-8b4b-f145828c86c2,Mountainview Apartments 372281,True,2025-10-24 14:17:24,,True,2025-10-24 14:17:24,2025-10-24 14:17:24,False,,,False,,,False,,,False,,,False,,
2eed9cf1-830d-4503-bfc1-f18c41b81926,2eed9cf1-830d-4503-bfc1-f18c41b81926,Muthuji 793640,True,2025-10-22 21:25:32,,True,2025-10-22 21:25:32,2025-10-22 21:25:32,False,,,False,,,False,,,False,,,False,,
