snappt_property_id_c,reverse_etl_id_c,name,fraud_detection_enabled_c,fraud_detection_start_date_c,fraud_detection_updated_date_c,income_verification_enabled_c,income_verification_start_date_c,income_verification_updated_date_c,id_verification_enabled_c,id_verification_start_date_c,id_verification_updated_date_c,idv_only_enabled_c,idv_only_start_date_c,idv_only_updated_date_c,connected_payroll_enabled_c,connected_payroll_start_date_c,connected_payroll_updated_date_c,bank_linking_enabled_c,bank_linking_start_date_c,bank_linking_updated_date_c,verification_of_rent_enabled_c,vor_start_date_c,vor_updated_date_c
0931a2d2-d294-4105-8a0c-8f860885a803,0931a2d2-d294-4105-8a0c-8f860885a803,201203 East Paces Dr 390609,True,2025-11-04 22:52:45,,True,2025-11-04 22:52:45,2025-11-04 22:52:45,False,,,False,,,False,,,False,,,False,,
8fd30649-af00-46b5-9a41-689b4e164bfd,8fd30649-af00-46b5-9a41-689b4e164bfd,202-2 729521,True,2025-10-12 23:01:55,,True,2025-10-12 23:01:55,2025-10-12 23:01:55,False,,,False,,,False,,,False,,,False,,
4f3e2fa9-6056-4d7a-9eca-1b3183afa885,4f3e2fa9-6056-4d7a-9eca-1b3183afa885,2037 Siesta Lane,True,2025-10-07 15:08:41,,False,,,False,,,False,,,False,,,False,,,False,,
f25c3c80-0ab8-448b-89f6-9d0f01b0c104,f25c3c80-0ab8-448b-89f6-9d0f01b0c104,"204 Douglas Bend Rd, Unit 1602 707691",True,2025-10-15 12:06:31,,True,2025-10-15 12:06:31,2025-10-15 12:06:31,False,,,False,,,False,,,False,,,False,,
c4e55082-ad46-454a-8fac-f0b209306585,c4e55082-ad46-454a-8fac-f0b209306585,2051 Rivers Dr 628939,True,2025-10-06 19:07:45,,True,2025-10-06 19:07:45,2025-10-06 19:07:45,False,,,False,,,False,,,False,,,False,,
2060662f-7b30-491a-a209-fb13cdd72247,2060662f-7b30-491a-a209-fb13cdd72247,20514 Tree Meadow 461548,True,2025-11-05 16:28:23,,True,2025-11-05 16:28:25,2025-11-05 16:28:25,False,,,False,,,False,,,False,,,False,,
5f6a03fb-fb06-44b8-9f5e-25f66baa6e6a,5f6a03fb-fb06-44b8-9f5e-25f66baa6e6a,205207 2nd Street E 791965,True,2025-10-31 22:01:36,,True,2025-10-31 22:01:37,2025-10-31 22:01:37,False,,,False,,,False,,,False,,,False,,
b61bc430-f99a-4a95-b5b9-ae6a56570d16,b61bc430-f99a-4a95-b5b9-ae6a56570d16,206 Hooper Avenue 469307,True,2025-09-19 01:05:49,,True,2025-09-19 01:05:49,2025-09-19 01:05:49,False,,,False,,,False,,,False,,,False,,
5acd2777-5961-42dd-9b25-a6042e7e997c,5acd2777-5961-42dd-9b25-a6042e7e997c,208 S High St LT 187132,True,2025-09-30 19:28:44,,True,2025-09-30 19:28:44,2025-09-30 19:28:44,False,,,False,,,False,,,False,,,False,,
bdbdfe5c-40c7-4023-b8fc-03bf149a41d8,bdbdfe5c-40c7-4023-b8fc-03bf149a41d8,209 Jenkins Ranch Road Unit E 281396,False,,,False,,,False,,,False,,,False,,,False,,,False,,
850dde36-fb6d-471d-ae3d-34a716764e1d,850dde36-fb6d-471d-ae3d-34a716764e1d,21 Solstice Ct 372793,True,2025-10-08 01:06:22,,True,2025-10-08 01:06:22,2025-10-08 01:06:22,False,,,False,,,False,,,False,,,False,,
