snappt_property_id_c,reverse_etl_id_c,name,fraud_detection_enabled_c,fraud_detection_start_date_c,fraud_detection_updated_date_c,income_verification_enabled_c,income_verification_start_date_c,income_verification_updated_date_c,id_verification_enabled_c,id_verification_start_date_c,id_verification_updated_date_c,idv_only_enabled_c,idv_only_start_date_c,idv_only_updated_date_c,connected_payroll_enabled_c,connected_payroll_start_date_c,connected_payroll_updated_date_c,bank_linking_enabled_c,bank_linking_start_date_c,bank_linking_updated_date_c,verification_of_rent_enabled_c,vor_start_date_c,vor_updated_date_c
1d7c4aac-15dc-4dd2-ba84-e8e1643e7c46,1d7c4aac-15dc-4dd2-ba84-e8e1643e7c46,513 West Uintah Street 193748,True,2025-11-05 00:14:18,,True,2025-11-05 00:14:18,2025-11-05 00:14:18,False,,,False,,,False,,,False,,,False,,
4ec332e2-2ecc-49e9-b387-1e1d932e368e,4ec332e2-2ecc-49e9-b387-1e1d932e368e,514 Alcazar 320031,True,2025-10-28 00:53:39,,True,2025-10-28 00:53:39,2025-10-28 00:53:39,False,,,False,,,False,,,False,,,False,,
ce74dfcb-d276-4b38-b65e-feab259db247,ce74dfcb-d276-4b38-b65e-feab259db247,5145 Patterson 790361,True,2025-10-21 15:28:32,,True,2025-10-21 15:28:33,2025-10-21 15:28:33,False,,,False,,,False,,,False,,,False,,
e140906e-bced-4799-b94a-5b40e9e6220b,e140906e-bced-4799-b94a-5b40e9e6220b,515 Company 695125,True,2025-10-11 17:00:53,,True,2025-10-11 17:00:53,2025-10-11 17:00:53,False,,,False,,,False,,,False,,,False,,
4ea29c3c-99cd-49de-bdc4-79afaa89473a,4ea29c3c-99cd-49de-bdc4-79afaa89473a,515 Homewild Ave 131018,True,2025-10-23 19:30:53,,True,2025-10-23 19:30:54,2025-10-23 19:30:54,False,,,False,,,False,,,False,,,False,,
08381e4b-7dba-42bc-851f-2aaeec0f3a67,08381e4b-7dba-42bc-851f-2aaeec0f3a67,515 LeDoux St 704200,True,2025-10-21 12:50:06,,True,2025-10-21 12:50:06,2025-10-21 12:50:06,False,,,False,,,False,,,False,,,False,,
c28ac9a0-dec9-4886-bde0-29f54b67ba2e,c28ac9a0-dec9-4886-bde0-29f54b67ba2e,5159 W. Wolfram St 772280,True,2025-11-09 16:44:53,,True,2025-11-09 16:44:54,2025-11-09 16:44:54,False,,,False,,,False,,,False,,,False,,
4257d681-5415-40a1-9701-cc5807882345,4257d681-5415-40a1-9701-cc5807882345,516 De Resine Carre 740111,True,2025-10-16 16:45:53,,True,2025-10-16 16:45:53,2025-10-16 16:45:53,False,,,False,,,False,,,False,,,False,,
79e89d47-77d0-480c-9d55-de166f576947,79e89d47-77d0-480c-9d55-de166f576947,518 3rd St NE 157038,False,,,False,,,False,,,False,,,False,,,False,,,False,,
24f76342-7298-4a80-9cae-1de99a4cb111,24f76342-7298-4a80-9cae-1de99a4cb111,5224 West Senca St 797831,True,2025-11-05 15:37:22,,True,2025-11-05 15:37:22,2025-11-05 15:37:22,False,,,False,,,False,,,False,,,False,,
