snappt_property_id_c,reverse_etl_id_c,name,fraud_detection_enabled_c,fraud_detection_start_date_c,fraud_detection_updated_date_c,income_verification_enabled_c,income_verification_start_date_c,income_verification_updated_date_c,id_verification_enabled_c,id_verification_start_date_c,id_verification_updated_date_c,idv_only_enabled_c,idv_only_start_date_c,idv_only_updated_date_c,connected_payroll_enabled_c,connected_payroll_start_date_c,connected_payroll_updated_date_c,bank_linking_enabled_c,bank_linking_start_date_c,bank_linking_updated_date_c,verification_of_rent_enabled_c,vor_start_date_c,vor_updated_date_c
b558e119-4ee6-40d5-b314-759e6e5c623d,b558e119-4ee6-40d5-b314-759e6e5c623d,"428 Broad Hill Trail, Henrico 23233 780056",True,2025-10-10 20:22:57,,True,2025-10-10 20:22:57,2025-10-10 20:22:57,False,,,False,,,False,,,False,,,False,,
27480401-f3e5-4299-86df-c81a1a8091f6,27480401-f3e5-4299-86df-c81a1a8091f6,42th Harrison 718339,True,2025-10-10 18:29:01,,True,2025-10-10 18:29:02,2025-10-10 18:29:02,False,,,False,,,False,,,False,,,False,,
4205f5c7-bad5-448b-ac84-5b27b8a4acc5,4205f5c7-bad5-448b-ac84-5b27b8a4acc5,"4305 Halifax Rd,Greensboro, NC 27407 584466",True,2025-10-08 22:13:43,,True,2025-10-08 22:13:44,2025-10-08 22:13:44,False,,,False,,,False,,,False,,,False,,
806ec1fd-f4b8-4af5-b04d-189aa52ada95,806ec1fd-f4b8-4af5-b04d-189aa52ada95,4313 Katie Kim Ln Apt A 586025,True,2025-10-20 15:23:29,,True,2025-10-20 15:23:29,2025-10-20 15:23:29,False,,,False,,,False,,,False,,,False,,
106d1649-21be-45bc-8c07-881e615bc1b2,106d1649-21be-45bc-8c07-881e615bc1b2,4315 Southern Parkway,True,2025-11-11 22:15:51,,False,,,False,,,False,,,False,,,False,,,False,,
490d74e3-234f-4083-bee6-f8ee108c6c69,490d74e3-234f-4083-bee6-f8ee108c6c69,4322 Mikado Ave 1c5679ca-cdc4-49f4-bb0e-6724c6c16303,True,2025-09-10 17:49:43,,True,2025-09-10 17:49:44,2025-09-10 17:49:44,False,,,False,,,False,,,False,,,False,,
36196b63-c6b3-4990-856d-46d679432997,36196b63-c6b3-4990-856d-46d679432997,437 N 14th Street 211116,True,2025-11-10 23:48:24,,True,2025-11-10 23:48:24,2025-11-10 23:48:24,False,,,False,,,False,,,False,,,False,,
d1140ca7-93d0-4829-bbc0-400ae604cf9b,d1140ca7-93d0-4829-bbc0-400ae604cf9b,4371 Flanders st 277440,True,2025-10-06 15:34:04,,True,2025-10-06 15:34:04,2025-10-06 15:34:04,False,,,False,,,False,,,False,,,False,,
1dd6e46a-98ec-4153-bb57-91417b4050f4,1dd6e46a-98ec-4153-bb57-91417b4050f4,439 Pleasantview Dr. 523479,True,2025-10-05 15:57:11,,True,2025-10-05 15:57:11,2025-10-05 15:57:11,False,,,False,,,False,,,False,,,False,,
973ecfd0-65cb-4377-be58-2ce94c90feff,973ecfd0-65cb-4377-be58-2ce94c90feff,44 Springfield 798328,True,2025-11-04 21:45:41,,True,2025-11-04 21:45:42,2025-11-04 21:45:42,False,,,False,,,False,,,False,,,False,,
