snappt_property_id_c,reverse_etl_id_c,name,fraud_detection_enabled_c,fraud_detection_start_date_c,fraud_detection_updated_date_c,income_verification_enabled_c,income_verification_start_date_c,income_verification_updated_date_c,id_verification_enabled_c,id_verification_start_date_c,id_verification_updated_date_c,idv_only_enabled_c,idv_only_start_date_c,idv_only_updated_date_c,connected_payroll_enabled_c,connected_payroll_start_date_c,connected_payroll_updated_date_c,bank_linking_enabled_c,bank_linking_start_date_c,bank_linking_updated_date_c,verification_of_rent_enabled_c,vor_start_date_c,vor_updated_date_c
b580a62e-7aa2-49da-bab8-04f79b124309,b580a62e-7aa2-49da-bab8-04f79b124309,733 N 11th Street 211130,True,2025-10-19 16:03:26,,True,2025-10-19 16:03:26,2025-10-19 16:03:26,False,,,False,,,False,,,False,,,False,,
29b006d3-cf90-416b-8a6d-9fe5eb0422a2,29b006d3-cf90-416b-8a6d-9fe5eb0422a2,733 West Maple e8874f1f-401d-4574-a5aa-134ed07d2188,True,2025-09-15 22:19:50,,True,2025-09-15 22:19:50,2025-09-15 22:19:50,False,,,False,,,False,,,False,,,False,,
9e79ddb2-a532-4c9a-8219-0c4bcdde279a,9e79ddb2-a532-4c9a-8219-0c4bcdde279a,"7413 Northeast 58th Way Hopman Holdings DE, LLC 159623",True,2025-10-11 17:13:51,,True,2025-10-11 17:13:51,2025-10-11 17:13:51,False,,,False,,,False,,,False,,,False,,
98f01aab-7165-4cb4-9be8-ec7a7272950b,98f01aab-7165-4cb4-9be8-ec7a7272950b,742 E. Church Ave 219454,True,2025-11-05 18:13:03,,True,2025-11-05 18:13:03,2025-11-05 18:13:03,False,,,False,,,False,,,False,,,False,,
b2135bea-83bd-4ed0-8d8d-2badbad24a5a,b2135bea-83bd-4ed0-8d8d-2badbad24a5a,745 Margaret St 546026,True,2025-10-09 23:06:05,,True,2025-10-09 23:06:05,2025-10-09 23:06:05,False,,,False,,,False,,,False,,,False,,
89c2a109-9356-406f-bf83-70d310bc0f3d,89c2a109-9356-406f-bf83-70d310bc0f3d,753 Pistol Club Rd 791972,True,2025-10-28 17:27:39,,True,2025-10-28 17:27:39,2025-10-28 17:27:39,False,,,False,,,False,,,False,,,False,,
b1256f6a-8d08-403e-86fd-d88e52bce17b,b1256f6a-8d08-403e-86fd-d88e52bce17b,760 Sycamore 790463,True,2025-10-27 15:35:12,,True,2025-10-27 15:35:13,2025-10-27 15:35:13,False,,,False,,,False,,,False,,,False,,
17fb4189-0206-4d83-87d7-30da3837bd40,17fb4189-0206-4d83-87d7-30da3837bd40,766 Arbutus 225802,True,2025-11-10 15:31:42,,True,2025-11-10 15:31:42,2025-11-10 15:31:42,False,,,False,,,False,,,False,,,False,,
607e5566-9f57-439e-bfa3-03439676e607,607e5566-9f57-439e-bfa3-03439676e607,7717 Lowenfield 633792,False,,,False,,,False,,,False,,,False,,,False,,,False,,
264743af-8d68-4cb7-b217-343155fff74e,264743af-8d68-4cb7-b217-343155fff74e,7746 Pickering Ave,True,2025-09-26 19:12:43,,False,,,False,,,False,,,False,,,False,,,False,,
