snappt_property_id_c,reverse_etl_id_c,name,fraud_detection_enabled_c,fraud_detection_start_date_c,fraud_detection_updated_date_c,income_verification_enabled_c,income_verification_start_date_c,income_verification_updated_date_c,id_verification_enabled_c,id_verification_start_date_c,id_verification_updated_date_c,idv_only_enabled_c,idv_only_start_date_c,idv_only_updated_date_c,connected_payroll_enabled_c,connected_payroll_start_date_c,connected_payroll_updated_date_c,bank_linking_enabled_c,bank_linking_start_date_c,bank_linking_updated_date_c,verification_of_rent_enabled_c,vor_start_date_c,vor_updated_date_c
bd21bb0c-9018-4e0b-a2ff-e92c4d58f3d2,bd21bb0c-9018-4e0b-a2ff-e92c4d58f3d2,Hamilton 800977,True,2025-11-17 11:55:00,,True,2025-11-17 11:55:00,2025-11-17 11:55:00,False,,,False,,,False,,,False,,,False,,
f40a0bef-dd20-46c1-a361-cb2b01e67740,f40a0bef-dd20-46c1-a361-cb2b01e67740,Hanover Weymouth-3156,True,2025-11-05 14:41:52,,True,2025-11-05 14:41:52,2025-11-05 14:41:52,False,,,False,,,False,,,False,,,False,,
03933db8-036a-4a62-a58e-82d6c61f18fd,03933db8-036a-4a62-a58e-82d6c61f18fd,Harbor Oaks Place 795689,True,2025-11-07 04:01:45,,True,2025-11-07 04:01:45,2025-11-07 04:01:45,False,,,False,,,False,,,False,,,False,,
c589fec5-b7b5-4590-a053-10b3ee9a69c4,c589fec5-b7b5-4590-a053-10b3ee9a69c4,Harding 531110,False,,,False,,,False,,,False,,,False,,,False,,,False,,
523b10c7-59e3-41b8-b314-5627d188e45c,523b10c7-59e3-41b8-b314-5627d188e45c,Harding 91950,True,2025-10-02 14:47:04,,True,2025-10-02 14:47:04,2025-10-02 14:47:04,False,,,False,,,False,,,False,,,False,,
7bb047ea-9569-42b4-ad8b-6593b44d482c,7bb047ea-9569-42b4-ad8b-6593b44d482c,Harligen 5 556209,False,,,False,,,False,,,False,,,False,,,False,,,False,,
d091c7d3-fc1e-4b06-a771-2070cfdf0444,d091c7d3-fc1e-4b06-a771-2070cfdf0444,Harrison House 797845,True,2025-11-03 07:22:32,,True,2025-11-03 07:22:32,2025-11-03 07:22:32,False,,,False,,,False,,,False,,,False,,
07040838-c20a-4de9-86d4-cbf83f5ef74f,07040838-c20a-4de9-86d4-cbf83f5ef74f,Haus of reign unit a 789808,True,2025-09-28 20:37:54,,True,2025-09-28 20:37:55,2025-09-28 20:37:55,False,,,False,,,False,,,False,,,False,,
ae691655-37a3-400c-91f2-1774c90695b0,ae691655-37a3-400c-91f2-1774c90695b0,Hawthorn House 6 Units 483381,True,2025-11-05 00:03:07,,True,2025-11-05 00:03:08,2025-11-05 00:03:08,False,,,False,,,False,,,False,,,False,,
3be0ad2a-8557-4dd1-9be0-4d56cd96d25c,3be0ad2a-8557-4dd1-9be0-4d56cd96d25c,Heather lane 776669,True,2025-09-25 04:00:32,,True,2025-09-25 04:00:32,2025-09-25 04:00:32,False,,,False,,,False,,,False,,,False,,
