snappt_property_id_c,reverse_etl_id_c,name,fraud_detection_enabled_c,fraud_detection_start_date_c,fraud_detection_updated_date_c,income_verification_enabled_c,income_verification_start_date_c,income_verification_updated_date_c,id_verification_enabled_c,id_verification_start_date_c,id_verification_updated_date_c,idv_only_enabled_c,idv_only_start_date_c,idv_only_updated_date_c,connected_payroll_enabled_c,connected_payroll_start_date_c,connected_payroll_updated_date_c,bank_linking_enabled_c,bank_linking_start_date_c,bank_linking_updated_date_c,verification_of_rent_enabled_c,vor_start_date_c,vor_updated_date_c
2c0bf65e-175b-4ea2-a257-c858133683f3,2c0bf65e-175b-4ea2-a257-c858133683f3,Springwater Home 415953,True,2025-09-25 04:29:41,,True,2025-09-25 04:29:42,2025-09-25 04:29:42,False,,,False,,,False,,,False,,,False,,
cf7657ca-ff9e-4c95-b4b6-949f4e7b07dc,cf7657ca-ff9e-4c95-b4b6-949f4e7b07dc,Spruce dr 4e54cefd-eda8-4e3c-9e68-47e0c13647a4,True,2025-09-17 23:57:27,,True,2025-09-17 23:57:27,2025-09-17 23:57:27,False,,,False,,,False,,,False,,,False,,
8715f8a3-9e0c-41c5-aae7-f4210262f2e3,8715f8a3-9e0c-41c5-aae7-f4210262f2e3,St. Clair 775776,True,2025-11-07 17:41:17,,True,2025-11-07 17:41:18,2025-11-07 17:41:18,False,,,False,,,False,,,False,,,False,,
104b36ed-ca8f-4596-ac30-91a5a915c816,104b36ed-ca8f-4596-ac30-91a5a915c816,Stateline 167709,True,2025-11-13 13:10:50,,True,2025-11-13 13:10:51,2025-11-13 13:10:51,False,,,False,,,False,,,False,,,False,,
01a081a2-9e06-4c27-a8c5-1e3dc19a2b48,01a081a2-9e06-4c27-a8c5-1e3dc19a2b48,Station at Elm Creek,True,2025-10-10 22:09:59,,False,,,False,,,False,,,False,,,False,,,False,,
c27bedce-27c8-424e-b0a6-4d0d98190058,c27bedce-27c8-424e-b0a6-4d0d98190058,Steep Hill 20864d32-7b7a-46bd-b1c6-555a6819d8d0,True,2025-09-12 11:52:08,,True,2025-09-12 11:52:08,2025-09-12 11:52:08,False,,,False,,,False,,,False,,,False,,
327b3d18-07f1-4bac-9153-f6668b4d6952,327b3d18-07f1-4bac-9153-f6668b4d6952,Stephan Woods Apartments,True,2025-10-09 02:52:57,,False,,,False,,,False,,,False,,,False,,,False,,
012f1410-ffb5-4a88-a2aa-05fcbbb32b22,012f1410-ffb5-4a88-a2aa-05fcbbb32b22,Stephanie Thomas 789788,True,2025-09-28 17:18:25,,True,2025-09-28 17:18:25,2025-09-28 17:18:25,False,,,False,,,False,,,False,,,False,,
45741d02-9e91-4c41-bba4-cfcff3b9df1d,45741d02-9e91-4c41-bba4-cfcff3b9df1d,Sterling Point I,True,2025-10-02 16:34:25,,False,,,False,,,False,,,False,,,False,,,False,,
ccbbc587-c40d-495c-88d2-4b86afac7d6e,ccbbc587-c40d-495c-88d2-4b86afac7d6e,Sterling Point I I,True,2025-10-02 23:27:39,,False,,,False,,,False,,,False,,,False,,,False,,
32c6d03b-5086-4ec1-b190-a323064a34f5,32c6d03b-5086-4ec1-b190-a323064a34f5,Sterlington Duplexes 33e0d920-d20b-4481-91bf-9b875e6ce78e,True,2025-09-10 15:59:21,,True,2025-09-10 15:59:21,2025-09-10 15:59:21,False,,,False,,,False,,,False,,,False,,
8677f0a9-d54d-4fe2-9631-0bc8dd156a33,8677f0a9-d54d-4fe2-9631-0bc8dd156a33,Stillwell Ave. 7744 251335,False,,,False,,,False,,,False,,,False,,,False,,,False,,
f6dd5408-0ed4-40e4-9954-52c6f4107c9e,f6dd5408-0ed4-40e4-9954-52c6f4107c9e,Stone Canyon 778023,True,2025-10-08 16:17:23,,True,2025-10-08 16:17:23,2025-10-08 16:17:23,False,,,False,,,False,,,False,,,False,,
42b72b09-215b-4a23-8ca3-9aca667f2e5a,42b72b09-215b-4a23-8ca3-9aca667f2e5a,Studio Apartment 231807,True,2025-10-16 05:48:15,,True,2025-10-16 05:48:15,2025-10-16 05:48:15,False,,,False,,,False,,,False,,,False,,
202f2d67-b520-4546-9869-e6e142cd630c,202f2d67-b520-4546-9869-e6e142cd630c,Sunset Apartments,True,2025-10-31 16:35:19,,False,,,False,,,False,,,False,,,False,,,False,,
77b6692e-37ab-4eef-91df-0e220b8999a0,77b6692e-37ab-4eef-91df-0e220b8999a0,Sunset Grocery 48035,True,2025-10-28 18:10:41,,True,2025-10-28 18:10:41,2025-10-28 18:10:41,False,,,False,,,False,,,False,,,False,,
7ff1966d-f184-4d2a-89bf-a7a7a9d897f5,7ff1966d-f184-4d2a-89bf-a7a7a9d897f5,Swag 791916,True,2025-10-07 18:21:10,,True,2025-10-07 18:21:11,2025-10-07 18:21:11,False,,,False,,,False,,,False,,,False,,
61fd5a50-08d0-4d5a-887a-fb437de6bfcb,61fd5a50-08d0-4d5a-887a-fb437de6bfcb,Swamp thing 800396,True,2025-11-13 10:17:02,,True,2025-11-13 10:17:03,2025-11-13 10:17:03,False,,,False,,,False,,,False,,,False,,
50d4b52b-30bb-44d1-95d0-9fc73a67ae0c,50d4b52b-30bb-44d1-95d0-9fc73a67ae0c,SwanNest 401 779384,True,2025-09-22 21:05:20,,True,2025-09-22 21:05:20,2025-09-22 21:05:20,False,,,False,,,False,,,False,,,False,,
6603b73b-0cd4-4268-9475-15bde0badac9,6603b73b-0cd4-4268-9475-15bde0badac9,Sylvia 529960,True,2025-09-25 21:04:07,,True,2025-09-25 21:04:08,2025-09-25 21:04:08,False,,,False,,,False,,,False,,,False,,
1c67c9c3-7180-4a01-8991-ef5006af2573,1c67c9c3-7180-4a01-8991-ef5006af2573,TEDMARK DUPLEX 799494,True,2025-11-09 17:02:35,,True,2025-11-09 17:02:35,2025-11-09 17:02:35,False,,,False,,,False,,,False,,,False,,
2e1ca806-d6ef-4d39-92bc-f4ac174264e7,2e1ca806-d6ef-4d39-92bc-f4ac174264e7,TILBURY DRIVE 831 144796,True,2025-11-14 17:09:05,,True,2025-11-14 17:09:05,2025-11-14 17:09:05,False,,,False,,,False,,,False,,,False,,
821d466b-de40-44da-9f9f-9668662d5251,821d466b-de40-44da-9f9f-9668662d5251,Taylor 795822,True,2025-10-23 14:43:30,,True,2025-10-23 14:43:31,2025-10-23 14:43:31,False,,,False,,,False,,,False,,,False,,
