snappt_property_id_c,reverse_etl_id_c,name,fraud_detection_enabled_c,fraud_detection_start_date_c,fraud_detection_updated_date_c,income_verification_enabled_c,income_verification_start_date_c,income_verification_updated_date_c,id_verification_enabled_c,id_verification_start_date_c,id_verification_updated_date_c,idv_only_enabled_c,idv_only_start_date_c,idv_only_updated_date_c,connected_payroll_enabled_c,connected_payroll_start_date_c,connected_payroll_updated_date_c,bank_linking_enabled_c,bank_linking_start_date_c,bank_linking_updated_date_c,verification_of_rent_enabled_c,vor_start_date_c,vor_updated_date_c
387a6bf9-f651-441e-b50d-b046e995188f,387a6bf9-f651-441e-b50d-b046e995188f,Charles 801895,False,,,False,,,False,,,False,,,False,,,False,,,False,,
df1310ea-16a7-4874-aa6f-5d5434b9ae00,df1310ea-16a7-4874-aa6f-5d5434b9ae00,Charles Street 782220,True,2025-09-22 22:20:32,,True,2025-09-22 22:20:33,2025-09-22 22:20:33,False,,,False,,,False,,,False,,,False,,
4e551340-be34-46cb-9e98-a817a1b1163b,4e551340-be34-46cb-9e98-a817a1b1163b,Cheroke d5580520-6774-4eb0-9133-d02195f7fe4a,True,2025-09-16 18:54:18,,True,2025-09-16 18:54:19,2025-09-16 18:54:19,False,,,False,,,False,,,False,,,False,,
ce5c021d-d7bb-453b-bb75-67e378962e54,ce5c021d-d7bb-453b-bb75-67e378962e54,Chestnut 377 695131,True,2025-10-18 20:05:40,,True,2025-10-18 20:05:41,2025-10-18 20:05:41,False,,,False,,,False,,,False,,,False,,
f63b5d0f-3333-409d-aab0-ecb41232b758,f63b5d0f-3333-409d-aab0-ecb41232b758,Chestnut 440 695078,True,2025-10-03 18:09:19,,True,2025-10-03 18:09:19,2025-10-03 18:09:19,False,,,False,,,False,,,False,,,False,,
c9b00171-515d-4df7-ada9-80faccff463a,c9b00171-515d-4df7-ada9-80faccff463a,Chestnut- 611 557764,True,2025-11-16 13:06:20,,True,2025-11-16 13:06:21,2025-11-16 13:06:21,False,,,False,,,False,,,False,,,False,,
f73af6c0-4567-48dc-9a23-1e430117174e,f73af6c0-4567-48dc-9a23-1e430117174e,Citizen House Bergstrom,True,2025-10-29 22:19:39,,False,,,False,,,False,,,False,,,False,,,False,,
71e530b2-aaae-4181-a5cd-c1b7d17e570e,71e530b2-aaae-4181-a5cd-c1b7d17e570e,Clervaux 791302,True,2025-10-05 22:27:05,,True,2025-10-05 22:27:05,2025-10-05 22:27:05,False,,,False,,,False,,,False,,,False,,
35b347ea-4e51-4670-b153-aad3d9b8edd4,35b347ea-4e51-4670-b153-aad3d9b8edd4,Clifton 792334,True,2025-10-29 03:42:50,,True,2025-10-29 03:42:50,2025-10-29 03:42:50,False,,,False,,,False,,,False,,,False,,
405bc616-6486-4960-acb4-1f0f39473e21,405bc616-6486-4960-acb4-1f0f39473e21,Clinton Road 794877,True,2025-10-19 19:49:56,,True,2025-10-19 19:49:56,2025-10-19 19:49:56,False,,,False,,,False,,,False,,,False,,
3e8eed20-8754-44fb-ab6b-02a8029b6a49,3e8eed20-8754-44fb-ab6b-02a8029b6a49,Cloverleaf 08d5db96-13c5-4b31-a5d7-8b744403c9e5,True,2025-09-10 01:01:42,,True,2025-09-10 01:01:42,2025-09-10 01:01:42,False,,,False,,,False,,,False,,,False,,
