snappt_property_id_c,reverse_etl_id_c,name,fraud_detection_enabled_c,fraud_detection_start_date_c,fraud_detection_updated_date_c,income_verification_enabled_c,income_verification_start_date_c,income_verification_updated_date_c,id_verification_enabled_c,id_verification_start_date_c,id_verification_updated_date_c,idv_only_enabled_c,idv_only_start_date_c,idv_only_updated_date_c,connected_payroll_enabled_c,connected_payroll_start_date_c,connected_payroll_updated_date_c,bank_linking_enabled_c,bank_linking_start_date_c,bank_linking_updated_date_c,verification_of_rent_enabled_c,vor_start_date_c,vor_updated_date_c
dffcdb56-ec92-49e7-83be-03b03ec1f746,dffcdb56-ec92-49e7-83be-03b03ec1f746,Alpine Courts 602d3fb3-45f8-45aa-a6b3-cf81e2dd111b,True,2025-09-16 22:13:40,,True,2025-09-16 22:13:41,2025-09-16 22:13:41,False,,,False,,,False,,,False,,,False,,
37126778-b735-448f-bb04-b8d549b729b9,37126778-b735-448f-bb04-b8d549b729b9,Angleton ranch 801204,False,,,False,,,False,,,False,,,False,,,False,,,False,,
406b86b6-bbc3-40d7-a8c5-4ffe5be216a2,406b86b6-bbc3-40d7-a8c5-4ffe5be216a2,Anthology Apartments-18165,False,,,False,,,False,,,False,,,False,,,False,,,False,,
c3412c04-6c76-40e8-ba12-a205bd5370c2,c3412c04-6c76-40e8-ba12-a205bd5370c2,Apartments at the Crossing 351076,True,2025-09-30 15:55:25,,True,2025-09-30 15:55:25,2025-09-30 15:55:25,False,,,False,,,False,,,False,,,False,,
a66a7127-27cd-462f-ba20-9c3da7251cf6,a66a7127-27cd-462f-ba20-9c3da7251cf6,Apstymebt 796793,True,2025-10-28 21:58:27,,True,2025-10-28 21:58:27,2025-10-28 21:58:27,False,,,False,,,False,,,False,,,False,,
1b61caaa-af7a-4fbc-85f1-541ac5dbbec4,1b61caaa-af7a-4fbc-85f1-541ac5dbbec4,Apt. 340 451658,True,2025-10-26 16:08:24,,True,2025-10-26 16:08:24,2025-10-26 16:08:24,False,,,False,,,False,,,False,,,False,,
07ef5401-896a-4f8e-885b-45b04b4f797f,07ef5401-896a-4f8e-885b-45b04b4f797f,Arapaho 52629,True,2025-11-05 01:12:58,,True,2025-11-05 01:12:58,2025-11-05 01:12:58,False,,,False,,,False,,,False,,,False,,
4f55a020-ddc0-4212-83b3-98c09ea0dbcd,4f55a020-ddc0-4212-83b3-98c09ea0dbcd,Arrow Terrace-10214,True,2025-10-02 19:15:50,,True,2025-10-02 19:15:51,2025-10-02 19:15:51,False,,,False,,,False,,,False,,,False,,
a1a1a6a8-c68c-47d8-b303-ee82558f6d49,a1a1a6a8-c68c-47d8-b303-ee82558f6d49,Artesian 790141,True,2025-09-30 19:26:16,,True,2025-09-30 19:26:16,2025-09-30 19:26:16,False,,,False,,,False,,,False,,,False,,
f674f3b6-9bec-4730-a5b2-61604bf7384e,f674f3b6-9bec-4730-a5b2-61604bf7384e,Arts Quarter Lofts 790393,True,2025-10-18 19:54:28,,True,2025-10-18 19:54:28,2025-10-18 19:54:28,False,,,False,,,False,,,False,,,False,,
1f24cac4-bb0e-4882-a9c1-20999d12ac43,1f24cac4-bb0e-4882-a9c1-20999d12ac43,Aruba 339917,True,2025-10-07 01:27:12,,True,2025-10-07 01:27:13,2025-10-07 01:27:13,False,,,False,,,False,,,False,,,False,,
fa59cd29-9010-4768-8b85-2eca39274d0a,fa59cd29-9010-4768-8b85-2eca39274d0a,Ash & Roses 473167,True,2025-10-03 19:26:25,,True,2025-10-03 19:26:25,2025-10-03 19:26:25,False,,,False,,,False,,,False,,,False,,
643c573d-b11c-4bfe-b581-810fee202c1d,643c573d-b11c-4bfe-b581-810fee202c1d,Ashbill 669286,True,2025-11-15 11:56:02,,True,2025-11-15 11:56:03,2025-11-15 11:56:03,False,,,False,,,False,,,False,,,False,,
0513152e-fcb3-488d-9aa5-c0aa672327ea,0513152e-fcb3-488d-9aa5-c0aa672327ea,Ashford home 797790,True,2025-11-02 15:06:17,,True,2025-11-02 15:06:17,2025-11-02 15:06:17,False,,,False,,,False,,,False,,,False,,
e8963c8c-6cae-4df7-8fda-604e7450e31d,e8963c8c-6cae-4df7-8fda-604e7450e31d,Aspen Creek Apartments - Guarantor,True,2025-10-29 20:21:11,,False,,,False,,,False,,,False,,,False,,,False,,
