snappt_property_id_c,reverse_etl_id_c,name,fraud_detection_enabled_c,fraud_detection_start_date_c,fraud_detection_updated_date_c,income_verification_enabled_c,income_verification_start_date_c,income_verification_updated_date_c,id_verification_enabled_c,id_verification_start_date_c,id_verification_updated_date_c,idv_only_enabled_c,idv_only_start_date_c,idv_only_updated_date_c,connected_payroll_enabled_c,connected_payroll_start_date_c,connected_payroll_updated_date_c,bank_linking_enabled_c,bank_linking_start_date_c,bank_linking_updated_date_c,verification_of_rent_enabled_c,vor_start_date_c,vor_updated_date_c
60c00cb8-33df-4bca-88bf-2e26ebc0b82f,60c00cb8-33df-4bca-88bf-2e26ebc0b82f,1326 Ardee Ave 726560,True,2025-10-09 15:50:46,,True,2025-10-09 15:50:46,2025-10-09 15:50:46,False,,,False,,,False,,,False,,,False,,
61449b02-97a7-46e1-899e-1bf5167505d0,61449b02-97a7-46e1-899e-1bf5167505d0,1326 E Indiana 95e0dacc-4b16-4a5d-85d2-7979661f0698,True,2025-09-09 18:46:07,,True,2025-09-09 18:46:08,2025-09-09 18:46:08,False,,,False,,,False,,,False,,,False,,
9fe8e270-7883-4c1b-8d34-f40af0eec36c,9fe8e270-7883-4c1b-8d34-f40af0eec36c,1328 Ferry St. e3cacc7c-eb2a-4919-b25f-95689d5dca96,True,2025-09-17 21:03:52,,True,2025-09-17 21:03:53,2025-09-17 21:03:53,False,,,False,,,False,,,False,,,False,,
61d98f3b-12ff-4d2b-a5db-f526252b23e2,61d98f3b-12ff-4d2b-a5db-f526252b23e2,1329 Locust 468845,True,2025-11-13 04:55:57,,True,2025-11-13 04:55:57,2025-11-13 04:55:57,False,,,False,,,False,,,False,,,False,,
da55daab-7f4e-45d9-89d1-b56061999d63,da55daab-7f4e-45d9-89d1-b56061999d63,1341 Beaconsfield Ave 620469,True,2025-10-09 00:57:59,,True,2025-10-09 00:57:59,2025-10-09 00:57:59,False,,,False,,,False,,,False,,,False,,
af554f25-ed2c-4925-ac64-49cf0cd61fc7,af554f25-ed2c-4925-ac64-49cf0cd61fc7,1341 Grand Ave 308805,True,2025-10-23 02:37:27,,True,2025-10-23 02:37:27,2025-10-23 02:37:27,False,,,False,,,False,,,False,,,False,,
daeae58c-d122-47d3-a936-011bf3bed522,daeae58c-d122-47d3-a936-011bf3bed522,136 w 7th 412784,True,2025-10-18 03:08:10,,True,2025-10-18 03:08:10,2025-10-18 03:08:10,False,,,False,,,False,,,False,,,False,,
065795f2-9dc0-4fec-b555-8b153690a26c,065795f2-9dc0-4fec-b555-8b153690a26c,13684 N. Sage Grouse Pl 787386,True,2025-09-22 16:59:45,,True,2025-09-22 16:59:45,2025-09-22 16:59:45,False,,,False,,,False,,,False,,,False,,
5596cb63-0781-4fbb-b3ba-8f50a25f44f1,5596cb63-0781-4fbb-b3ba-8f50a25f44f1,"1380 Monte Vista, LLC fe69aba0-8427-4c93-a9be-a33d182833a1",True,2025-09-09 18:46:09,,True,2025-09-09 18:46:09,2025-09-09 18:46:09,False,,,False,,,False,,,False,,,False,,
6d1b7239-7e51-48cc-8c6b-6b2d37c133ae,6d1b7239-7e51-48cc-8c6b-6b2d37c133ae,"14 Edgewater Ct. Wakeman, Oh 440889 795203",True,2025-10-26 18:55:01,,True,2025-10-26 18:55:01,2025-10-26 18:55:01,False,,,False,,,False,,,False,,,False,,
