snappt_property_id_c,reverse_etl_id_c,name,fraud_detection_enabled_c,fraud_detection_start_date_c,fraud_detection_updated_date_c,income_verification_enabled_c,income_verification_start_date_c,income_verification_updated_date_c,id_verification_enabled_c,id_verification_start_date_c,id_verification_updated_date_c,idv_only_enabled_c,idv_only_start_date_c,idv_only_updated_date_c,connected_payroll_enabled_c,connected_payroll_start_date_c,connected_payroll_updated_date_c,bank_linking_enabled_c,bank_linking_start_date_c,bank_linking_updated_date_c,verification_of_rent_enabled_c,vor_start_date_c,vor_updated_date_c
16b4fc07-0c15-4038-9cf7-44b4748e0ead,16b4fc07-0c15-4038-9cf7-44b4748e0ead,2406 Arbor St. 526400,True,2025-10-31 21:16:50,,True,2025-10-31 21:16:51,2025-10-31 21:16:51,False,,,False,,,False,,,False,,,False,,
94327854-8dd5-46ec-8bd9-faf4d1a6f9f0,94327854-8dd5-46ec-8bd9-faf4d1a6f9f0,2423 Deer Run Ct 618809,True,2025-09-28 14:50:54,,True,2025-09-28 14:50:55,2025-09-28 14:50:55,False,,,False,,,False,,,False,,,False,,
1ad70484-8e32-4411-9a50-bce8090042f4,1ad70484-8e32-4411-9a50-bce8090042f4,2425 Patch 524194,True,2025-11-16 21:37:33,,True,2025-11-16 21:37:34,2025-11-16 21:37:34,False,,,False,,,False,,,False,,,False,,
af4d6ff8-4d0e-49e7-90d3-3487904d272f,af4d6ff8-4d0e-49e7-90d3-3487904d272f,243 Chamberlain 755985,True,2025-10-24 16:19:09,,True,2025-10-24 16:19:09,2025-10-24 16:19:09,False,,,False,,,False,,,False,,,False,,
e75c5697-bc7c-4140-8ce2-0633476161b3,e75c5697-bc7c-4140-8ce2-0633476161b3,2431-2433 Renwick St 72754,True,2025-09-30 16:44:32,,True,2025-09-30 16:44:36,2025-09-30 16:44:36,False,,,False,,,False,,,False,,,False,,
9f29d86f-56aa-4737-ba61-056757d72e04,9f29d86f-56aa-4737-ba61-056757d72e04,2445 Custer Ave 312581,True,2025-11-06 15:10:28,,True,2025-11-06 15:10:28,2025-11-06 15:10:28,False,,,False,,,False,,,False,,,False,,
005a0aa2-8643-4df4-8471-936038097c21,005a0aa2-8643-4df4-8471-936038097c21,24722474 Millview 401398,True,2025-11-10 21:26:06,,True,2025-11-10 21:26:08,2025-11-10 21:26:08,False,,,False,,,False,,,False,,,False,,
c409d06d-c217-43a3-b083-a52bd198e7db,c409d06d-c217-43a3-b083-a52bd198e7db,249 South Pugh St 387473,True,2025-10-10 17:52:25,,True,2025-10-10 17:52:25,2025-10-10 17:52:25,False,,,False,,,False,,,False,,,False,,
dd2ac707-c51e-4b99-8a6b-4065f8348c2b,dd2ac707-c51e-4b99-8a6b-4065f8348c2b,250 Herndon St 789841,True,2025-10-03 20:57:21,,True,2025-10-03 20:57:22,2025-10-03 20:57:22,False,,,False,,,False,,,False,,,False,,
ea17c7d4-c28a-4b4f-a515-20b7ebb35d33,ea17c7d4-c28a-4b4f-a515-20b7ebb35d33,"2504 East Jones Avenue, Phoenix, AZ, 85040, US 177902",True,2025-10-21 21:39:44,,True,2025-10-21 21:39:44,2025-10-21 21:39:44,False,,,False,,,False,,,False,,,False,,
3dfaf3d7-201f-46d2-b75a-692ef1619359,3dfaf3d7-201f-46d2-b75a-692ef1619359,2513 West Market Street,True,2025-10-06 17:55:40,,False,,,False,,,False,,,False,,,False,,,False,,
23e7d8b0-e64a-40e3-8644-c47b85689ef0,23e7d8b0-e64a-40e3-8644-c47b85689ef0,2515 Constance 32946,True,2025-11-15 18:57:08,,True,2025-11-15 18:57:08,2025-11-15 18:57:08,False,,,False,,,False,,,False,,,False,,
9fab32d4-8166-48b0-a017-28b9b0b3e10d,9fab32d4-8166-48b0-a017-28b9b0b3e10d,2515 Dixie Highway,True,2025-10-15 18:49:30,,False,,,False,,,False,,,False,,,False,,,False,,
139796f9-0a7f-4db5-b195-920bb3f74fd3,139796f9-0a7f-4db5-b195-920bb3f74fd3,2517 kenwood cd561618-df97-46aa-9c66-eec858300d00,True,2025-09-16 15:53:50,,True,2025-09-16 15:53:52,2025-09-16 15:53:52,False,,,False,,,False,,,False,,,False,,
f58ab7bc-3cd9-47a5-ad8b-996295443b55,f58ab7bc-3cd9-47a5-ad8b-996295443b55,2520 S. Salina Street,True,2025-10-31 17:49:52,,False,,,False,,,False,,,False,,,False,,,False,,
1f678f5d-c23b-4f7d-88b3-8b5caf13d8ff,1f678f5d-c23b-4f7d-88b3-8b5caf13d8ff,2536 W Orange Ave 797536,True,2025-11-11 00:09:15,,True,2025-11-11 00:09:15,2025-11-11 00:09:15,False,,,False,,,False,,,False,,,False,,
56bb5cd8-b4c8-469d-bb88-6c116844fe2d,56bb5cd8-b4c8-469d-bb88-6c116844fe2d,"26 Reeves St. Norcross, GA 30071 484089",True,2025-11-11 18:04:42,,True,2025-11-11 18:04:43,2025-11-11 18:04:43,False,,,False,,,False,,,False,,,False,,
d09e7fdd-db83-471f-b991-afa822715fb6,d09e7fdd-db83-471f-b991-afa822715fb6,260 N. Cleveland Park Drive 409767,True,2025-10-21 15:35:50,,True,2025-10-21 15:35:50,2025-10-21 15:35:50,False,,,False,,,False,,,False,,,False,,
2dafbc12-5675-4c37-88dd-03de8649bdc0,2dafbc12-5675-4c37-88dd-03de8649bdc0,"2607 Amber Thicket Ct., Houston, TX 77038 247926",True,2025-11-07 00:34:02,,True,2025-11-07 00:34:03,2025-11-07 00:34:03,False,,,False,,,False,,,False,,,False,,
ad357e0a-2212-461f-8740-65edb83e9089,ad357e0a-2212-461f-8740-65edb83e9089,261 Cardiff St 721674,True,2025-10-01 19:06:21,,True,2025-10-01 19:06:21,2025-10-01 19:06:21,False,,,False,,,False,,,False,,,False,,
e7a16c01-9101-4851-9681-9907e3949884,e7a16c01-9101-4851-9681-9907e3949884,261 Gross Street 570245,True,2025-10-09 15:47:30,,True,2025-10-09 15:47:30,2025-10-09 15:47:30,False,,,False,,,False,,,False,,,False,,
01ac73a6-1e73-4eef-bb2f-566bff6f439b,01ac73a6-1e73-4eef-bb2f-566bff6f439b,2612 Texas St 746355,True,2025-10-31 03:19:29,,True,2025-10-31 03:19:30,2025-10-31 03:19:30,False,,,False,,,False,,,False,,,False,,
