snappt_property_id_c,reverse_etl_id_c,name,fraud_detection_enabled_c,fraud_detection_start_date_c,fraud_detection_updated_date_c,income_verification_enabled_c,income_verification_start_date_c,income_verification_updated_date_c,id_verification_enabled_c,id_verification_start_date_c,id_verification_updated_date_c,idv_only_enabled_c,idv_only_start_date_c,idv_only_updated_date_c,connected_payroll_enabled_c,connected_payroll_start_date_c,connected_payroll_updated_date_c,bank_linking_enabled_c,bank_linking_start_date_c,bank_linking_updated_date_c,verification_of_rent_enabled_c,vor_start_date_c,vor_updated_date_c
26691aa6-9228-4427-bf1c-e175a98474f3,26691aa6-9228-4427-bf1c-e175a98474f3,8828 W Patterson Street 801076,False,,,False,,,False,,,False,,,False,,,False,,,False,,
f68ff339-bb88-4313-893d-522e6eb4a661,f68ff339-bb88-4313-893d-522e6eb4a661,"8942 Temple Terrace 89401/2,8940,8942,1/2 7b8f8d67-74f5-4711-aabb-768fd823427f",True,2025-09-17 14:54:12,,True,2025-09-17 14:54:13,2025-09-17 14:54:13,False,,,False,,,False,,,False,,,False,,
d807ed07-244e-4ce5-93a0-bdd4066389eb,d807ed07-244e-4ce5-93a0-bdd4066389eb,8th St 797733,True,2025-11-02 01:58:04,,True,2025-11-02 01:58:05,2025-11-02 01:58:05,False,,,False,,,False,,,False,,,False,,
32979030-5bc6-43a5-8511-4e08573163ef,32979030-5bc6-43a5-8511-4e08573163ef,8th St. Property 241364,False,,,False,,,False,,,False,,,False,,,False,,,False,,
365e3b62-b139-462c-8668-096e3eadf050,365e3b62-b139-462c-8668-096e3eadf050,900 S Lexington 565857,True,2025-10-21 19:48:27,,True,2025-10-21 19:48:27,2025-10-21 19:48:27,False,,,False,,,False,,,False,,,False,,
84b367e6-ced8-45d2-b8cb-957cf72ad088,84b367e6-ced8-45d2-b8cb-957cf72ad088,"9002 Grandview rd, Columbus IN 691233",True,2025-10-15 02:03:52,,True,2025-10-15 02:03:53,2025-10-15 02:03:53,False,,,False,,,False,,,False,,,False,,
16da1f82-3cac-43ad-9b78-9de89f851d6d,16da1f82-3cac-43ad-9b78-9de89f851d6d,901 Ormsby Lane,True,2025-10-17 12:18:26,,False,,,False,,,False,,,False,,,False,,,False,,
d6396222-e02c-4b14-898c-76452b657755,d6396222-e02c-4b14-898c-76452b657755,901 S Independence 565856,True,2025-10-21 18:38:54,,True,2025-10-21 18:38:54,2025-10-21 18:38:54,False,,,False,,,False,,,False,,,False,,
2e92c830-98b3-4bb6-8b91-3f15caf2c0bd,2e92c830-98b3-4bb6-8b91-3f15caf2c0bd,903 Osage 781028,True,2025-10-06 23:59:34,,True,2025-10-06 23:59:34,2025-10-06 23:59:34,False,,,False,,,False,,,False,,,False,,
999ab49e-2351-4dd0-a041-afb1da46f88e,999ab49e-2351-4dd0-a041-afb1da46f88e,904 Teakwood 39387,True,2025-10-20 20:11:57,,True,2025-10-20 20:11:57,2025-10-20 20:11:57,False,,,False,,,False,,,False,,,False,,
