snappt_property_id_c,reverse_etl_id_c,name,fraud_detection_enabled_c,fraud_detection_start_date_c,fraud_detection_updated_date_c,income_verification_enabled_c,income_verification_start_date_c,income_verification_updated_date_c,id_verification_enabled_c,id_verification_start_date_c,id_verification_updated_date_c,idv_only_enabled_c,idv_only_start_date_c,idv_only_updated_date_c,connected_payroll_enabled_c,connected_payroll_start_date_c,connected_payroll_updated_date_c,bank_linking_enabled_c,bank_linking_start_date_c,bank_linking_updated_date_c,verification_of_rent_enabled_c,vor_start_date_c,vor_updated_date_c
711a02fc-e8df-46b3-aa71-ebff3259d88c,711a02fc-e8df-46b3-aa71-ebff3259d88c,3 bedroom 2 bathroom home 793767,True,2025-10-14 16:13:34,,True,2025-10-14 16:13:37,2025-10-14 16:13:37,False,,,False,,,False,,,False,,,False,,
f964c432-2b77-4550-9bae-de8e65a1fea0,f964c432-2b77-4550-9bae-de8e65a1fea0,30-32 WATER ST 463144,True,2025-09-30 23:00:31,,True,2025-09-30 23:00:31,2025-09-30 23:00:31,False,,,False,,,False,,,False,,,False,,
0aae603a-b475-45e9-a794-62f45914ef05,0aae603a-b475-45e9-a794-62f45914ef05,3005 Diamondhead 659075,True,2025-09-26 02:19:43,,True,2025-09-26 02:19:43,2025-09-26 02:19:43,False,,,False,,,False,,,False,,,False,,
fff5afe6-036d-461a-8e91-093ed520db24,fff5afe6-036d-461a-8e91-093ed520db24,3005 Tansel d7592313-a299-412e-960d-7319cc6ca5b9,True,2025-09-15 12:12:59,,True,2025-09-15 12:12:59,2025-09-15 12:12:59,False,,,False,,,False,,,False,,,False,,
79cfba95-eaf9-466d-a7f3-455c79a5bfb0,79cfba95-eaf9-466d-a7f3-455c79a5bfb0,301 Elida St 396255,True,2025-11-05 17:16:34,,True,2025-11-05 17:16:35,2025-11-05 17:16:35,False,,,False,,,False,,,False,,,False,,
9b34f00c-251a-4a5a-a487-119e175015b6,9b34f00c-251a-4a5a-a487-119e175015b6,301 W. Whitney Ave,True,2025-10-08 16:25:50,,False,,,False,,,False,,,False,,,False,,,False,,
ffb6f32e-fa99-4d96-97d7-8145b5d9eba5,ffb6f32e-fa99-4d96-97d7-8145b5d9eba5,3016 E 5th Ave 9348c25b-4640-48f1-9e40-c4334dd909d8,True,2025-09-13 19:23:39,,True,2025-09-13 19:23:39,2025-09-13 19:23:39,False,,,False,,,False,,,False,,,False,,
9b989c43-039a-425c-9ea9-811c5527e65c,9b989c43-039a-425c-9ea9-811c5527e65c,"3019 S 66th St, Fort Smith, AR, 72903, US 801380",False,,,False,,,False,,,False,,,False,,,False,,,False,,
7f9e2073-3cf2-46b5-bd0e-1c3267232af7,7f9e2073-3cf2-46b5-bd0e-1c3267232af7,302 E 17th St 222751,True,2025-11-07 19:45:11,,True,2025-11-07 19:45:11,2025-11-07 19:45:11,False,,,False,,,False,,,False,,,False,,
38e1f9be-e8a8-46ed-8d3b-71f242ee2ffc,38e1f9be-e8a8-46ed-8d3b-71f242ee2ffc,3024 Oley Turnpike Road fc7cc764-eb73-46bb-b09b-2adb8787bc90,True,2025-09-18 16:16:37,,True,2025-09-18 16:16:37,2025-09-18 16:16:37,False,,,False,,,False,,,False,,,False,,
91511e1e-ceb6-4fd7-a19e-99c3cb6356c9,91511e1e-ceb6-4fd7-a19e-99c3cb6356c9,303 W Richard 429813,True,2025-11-05 23:01:40,,True,2025-11-05 23:01:40,2025-11-05 23:01:40,False,,,False,,,False,,,False,,,False,,
4ea18458-18a3-4238-b365-db61415428bf,4ea18458-18a3-4238-b365-db61415428bf,3036 Willow Lane 02f2cfb6-4620-4d2d-8a57-624e0a25e988,True,2025-09-12 17:42:41,,True,2025-09-12 17:42:41,2025-09-12 17:42:41,False,,,False,,,False,,,False,,,False,,
3f768907-d803-4bde-beda-34fb7a68056e,3f768907-d803-4bde-beda-34fb7a68056e,307 W alice 556524,True,2025-10-07 15:01:33,,True,2025-10-07 15:01:33,2025-10-07 15:01:33,False,,,False,,,False,,,False,,,False,,
0a046c1c-5f61-4249-8c47-446e0c24fdaf,0a046c1c-5f61-4249-8c47-446e0c24fdaf,308 Augusta Ave. SE 88820,True,2025-10-05 21:56:28,,True,2025-10-05 21:56:28,2025-10-05 21:56:28,False,,,False,,,False,,,False,,,False,,
b47877c1-e0fe-48f9-b6b3-4478b1f49b4b,b47877c1-e0fe-48f9-b6b3-4478b1f49b4b,309 West 21st Street 106066,True,2025-10-13 15:23:00,,True,2025-10-13 15:23:00,2025-10-13 15:23:00,False,,,False,,,False,,,False,,,False,,
facbd1fd-2fac-461a-9311-ad3ec0b75b05,facbd1fd-2fac-461a-9311-ad3ec0b75b05,31 Beach Lane 796111,True,2025-10-27 01:08:44,,True,2025-10-27 01:08:45,2025-10-27 01:08:45,False,,,False,,,False,,,False,,,False,,
f69bee18-d10c-4c6f-b88a-ad156aa71471,f69bee18-d10c-4c6f-b88a-ad156aa71471,31 FallowField All Inclusive 5cb9908e-9134-429e-9b00-f9fa8c6bc471,True,2025-09-16 19:40:10,,True,2025-09-16 19:40:10,2025-09-16 19:40:10,False,,,False,,,False,,,False,,,False,,
