address_city_s,address_postal_code_s,address_state_code_s,address_street_s,bank_statement_c,company_id_c,company_name_c,company_short_id_c,created_date,email_c,entity_name_c,identity_verification_enabled_c,last_modified_date,name,not_orphan_record_c,paystub_c,phone_c,phone_is_required_c,reverse_etl_id_c,short_id_c,snappt_property_id_c,status_c,trigger_rollups_c,unit_c,unit_is_required_c
Lynnwood,98037,WA,18602 Alderwood Mall Parkway,2,e941b225-8fb5-479c-a5d4-fc23692ccb1c,AvalonBay Communities,2ThHFslqV4,2025-10-29 15:36:09,avalonalderwoodplace@avalonbay.com,WA037,False,2025-10-29 15:36:09,Avalon Alderwood Place,False,2,4255047151,True,17f57338-e1f8-4d4e-a5e7-2c7bc89629a1,zvqSklw3DQ,17f57338-e1f8-4d4e-a5e7-2c7bc89629a1,ACTIVE,True,328,True
Redmond,98052,WA,15602 NE 40th St,2,e941b225-8fb5-479c-a5d4-fc23692ccb1c,AvalonBay Communities,2ThHFslqV4,2025-10-29 15:36:08,avalonredmondcampus@avalonbay.com,WA035,False,2025-10-29 15:36:08,Avalon Redmond Campus,False,2,2068132932,True,bcb40a8d-a5b5-40a5-a0f0-142686b79789,ABZROlpYtV,bcb40a8d-a5b5-40a5-a0f0-142686b79789,ACTIVE,True,214,True
Redmond,98052,WA,15850 NE 40th St,2,e941b225-8fb5-479c-a5d4-fc23692ccb1c,AvalonBay Communities,2ThHFslqV4,2025-10-29 15:36:08,Redmondcampus@eavesbyavalon.com,WA036,False,2025-10-29 15:36:08,eaves Redmond Campus II,False,2,4258222222,True,f7461562-1a9f-4b13-a8b2-3ab89246fe89,T4NikX8BK3,f7461562-1a9f-4b13-a8b2-3ab89246fe89,ACTIVE,True,40,True
Bothell,98011,WA,12207 NE 191st Street,2,e941b225-8fb5-479c-a5d4-fc23692ccb1c,AvalonBay Communities,2ThHFslqV4,2025-10-29 15:36:07,AvalonBothellCommons@avalonbay.com,WA034,False,2025-10-29 15:36:07,Avalon Bothell Commons,False,2,4252151016,True,bfc8f381-eddf-4ba4-8b71-daa5cf15ef37,RDgmvSmH4R,bfc8f381-eddf-4ba4-8b71-daa5cf15ef37,ACTIVE,True,467,True
Redmond,98052,WA,15301 NE Turing St,2,e941b225-8fb5-479c-a5d4-fc23692ccb1c,AvalonBay Communities,2ThHFslqV4,2025-10-29 15:36:06,avaesterrapark@avalonbay.com,WA031,False,2025-10-29 15:36:06,AVA Esterra Park,False,2,4252151588,True,090c7af1-35b9-4d01-8f46-70846c6aff15,Rymsz3xu73,090c7af1-35b9-4d01-8f46-70846c6aff15,ACTIVE,True,323,True
Newcastle,98059,WA,13398 Newcastle Commons Drive,2,e941b225-8fb5-479c-a5d4-fc23692ccb1c,AvalonBay Communities,2ThHFslqV4,2025-10-29 15:36:06,AvalonNewcastleCommons@avalonbay.com,WA032,False,2025-10-29 15:36:06,Avalon Newcastle Commons II,False,2,4259703946,True,8288efc5-612e-46c2-94d0-f7b106e17b2b,qDwHUomqLi,8288efc5-612e-46c2-94d0-f7b106e17b2b,ACTIVE,True,293,True
Newcastle,98059,WA,13398 Newcastle Commons Drive,2,e941b225-8fb5-479c-a5d4-fc23692ccb1c,AvalonBay Communities,2ThHFslqV4,2025-10-29 15:36:04,AvalonNewcastleCommons@avalonbay.com,WA029,False,2025-10-29 15:36:04,Avalon Newcastle Commons I,False,2,4259703946,True,48bf5e4d-7b87-4fd4-87a9-c628dd952c43,wAAVEXBqWM,48bf5e4d-7b87-4fd4-87a9-c628dd952c43,ACTIVE,True,378,True
Lynnwood,98087,WA,2510 164th Street SW,2,e941b225-8fb5-479c-a5d4-fc23692ccb1c,AvalonBay Communities,2ThHFslqV4,2025-10-29 15:36:04,avalonalderwood@avalonbay.com,WA028,False,2025-10-29 15:36:04,Avalon Alderwood II,False,2,4257426556,True,e5fc8c34-5201-42b0-83c0-a2ae1e267ce6,hyypD0DBvh,e5fc8c34-5201-42b0-83c0-a2ae1e267ce6,ACTIVE,True,124,True
Lynnwood,98087,WA,2510 164th Street SW,2,e941b225-8fb5-479c-a5d4-fc23692ccb1c,AvalonBay Communities,2ThHFslqV4,2025-10-29 15:36:03,avalonalderwood@avalonbay.com,WA025,False,2025-10-29 15:36:03,Avalon Alderwood I,False,2,4257426556,True,06a10fe4-2d96-4963-bb1b-3922864ea616,Hx54bn60za,06a10fe4-2d96-4963-bb1b-3922864ea616,ACTIVE,True,367,True
Seattle,98119,WA,330 3rd Ave West,2,e941b225-8fb5-479c-a5d4-fc23692ccb1c,AvalonBay Communities,2ThHFslqV4,2025-10-29 15:36:02,QueenAnne@AVAapartments.com,WA021,False,2025-10-29 15:36:02,AVA Queen Anne,False,2,2062162866,True,19803481-161f-46a9-80f4-15a440d1e74e,Pkg5kr7baL,19803481-161f-46a9-80f4-15a440d1e74e,ACTIVE,True,203,True
